1767010270.925324 -0.877815 0.421047
1767010270.927320 -0.906098 0.234365
1767010270.929426 -0.932093 0.304937
1767010270.931434 -0.953067 0.327587
1767010270.933428 -0.970150 0.300169
1767010270.935439 -0.983526 0.283957
1767010270.937442 -0.992947 0.298500
1767010270.939455 -0.998455 0.288248
1767010270.941339 -0.999994 0.407934
1767010270.943342 -0.997789 0.228643
1767010270.945347 -0.991625 0.249147
1767010270.947338 -0.981615 0.252485
1767010270.949339 -0.967681 0.240326
1767010270.951343 -0.949899 0.238895
1767010270.953346 -0.928367 0.256777
1767010270.955317 -0.903585 0.221491
1767010270.957309 -0.875010 0.229120
1767010270.959288 -0.843247 0.053167
1767010270.961313 -0.807370 0.072718
1767010270.963312 -0.768750 0.126123
1767010270.965312 -0.727084 0.068665
1767010270.967313 -0.682505 0.069141
1767010270.969311 -0.635316 0.075579
1767010270.971311 -0.585557 0.055790
1767010270.973309 -0.533569 0.070810
1767010270.975430 -0.476085 0.120640
1767010270.977365 -0.421787 0.125170
1767010270.979365 -0.364013 0.135422
1767010270.981357 -0.305080 0.145435
1767010270.983451 -0.241794 0.136852
1767010270.985448 -0.180497 0.131130
1767010270.987427 -0.119041 0.130415
1767010270.989419 -0.056698 0.097275
1767010270.991415 0.005979 0.125408
1767010270.993425 0.069073 0.101328
1767010270.995447 0.132263 0.125885
1767010270.997363 0.191650 0.122309
1767010270.999444 0.255378 0.283718
1767010271.001441 0.315486 0.269651
1767010271.003464 0.375089 0.288725
1767010271.005457 0.432375 0.289679
1767010271.007358 0.485408 0.290871
1767010271.009435 0.541385 0.264168
1767010271.011453 0.593588 0.281334
1767010271.013436 0.642532 0.526667
1767010271.015346 0.687315 0.269175
1767010271.017431 0.733400 0.259161
1767010271.019359 0.773202 0.260592
1767010271.021425 0.812704 0.262737
1767010271.023356 0.846526 0.241041
1767010271.025391 0.878809 0.267744
1767010271.027429 0.907542 0.255585
1767010271.029427 0.932100 0.255108
1767010271.031433 0.953057 0.293016
1767010271.033420 0.970089 0.259399
1767010271.035451 0.983593 0.153780
1767010271.037435 0.992920 0.281811
1767010271.039343 0.998252 0.275135
1767010271.041430 0.999979 0.274658
1767010271.043423 0.997616 0.280619
1767010271.045429 0.991289 0.260115
1767010271.047438 0.981012 0.275135
1767010271.049446 0.966834 0.290871
1767010271.051434 0.949009 0.276327
1767010271.053343 0.928401 0.296593
1767010271.055446 0.901843 0.315428
1767010271.057358 0.874289 0.277042
1767010271.059355 0.842131 0.271082
1767010271.061439 0.805046 0.284433
1767010271.063403 0.766943 0.341177
1767010271.065355 0.726175 0.340462
1767010271.067365 0.681329 0.347376
1767010271.069445 0.632079 0.370979
1767010271.071330 0.585098 0.312805
1767010271.073354 0.532387 0.518084
1767010271.075316 0.479214 0.465870
1767010271.077313 0.423263 0.539541
1767010271.079311 0.365578 0.379086
1767010271.081337 0.305661 0.437260
1767010271.083313 0.245974 0.257969
1767010271.085317 0.184521 0.311852
1767010271.087291 0.123260 0.363111
1767010271.089313 0.059991 0.277758
1767010271.091355 -0.004073 0.507832
1767010271.093362 -0.067112 0.410795
1767010271.095357 -0.129468 0.442028
1767010271.097425 -0.193558 0.337124
1767010271.099348 -0.252427 0.273228
1767010271.101347 -0.312667 0.339031
1767010271.103428 -0.374045 0.340700
1767010271.105357 -0.429527 0.477314
1767010271.107329 -0.484626 0.444412
1767010271.109344 -0.538981 0.364780
1767010271.111357 -0.591160 0.391006
1767010271.113434 -0.642478 0.364780
1767010271.115441 -0.689492 0.401497
1767010271.117440 -0.733592 0.255346
1767010271.119343 -0.772873 0.370026
1767010271.121434 -0.812868 0.402689
1767010271.123440 -0.847929 0.391960
1767010271.125343 -0.878088 0.408173
1767010271.127428 -0.907532 0.365734
1767010271.129431 -0.932148 0.356913
1767010271.131424 -0.952979 0.395298
1767010271.133421 -0.970101 0.274420
1767010271.135471 -0.983708 0.340462
1767010271.137458 -0.993008 0.448942
1767010271.139463 -0.998468 0.416279
1767010271.141431 -0.999979 0.504255
1767010271.143321 -0.997831 0.425816
1767010271.145311 -0.991768 0.314236
1767010271.147424 -0.981095 0.212669
1767010271.149437 -0.966902 0.365734
1767010271.151433 -0.949019 0.515223
1767010271.153443 -0.927237 0.493765
1767010271.155441 -0.901913 0.411510
1767010271.157346 -0.874457 0.296354
1767010271.159361 -0.842024 0.302792
1767010271.161430 -0.805198 0.310183
1767010271.163436 -0.766262 0.315189
1767010271.165431 -0.724522 0.435352
1767010271.167349 -0.681688 0.399351
1767010271.169347 -0.634441 0.396729
1767010271.171327 -0.585180 0.393391
1767010271.173336 -0.532865 0.358582
1767010271.175346 -0.478401 0.369549
1767010271.177350 -0.422213 0.392437
1767010271.179352 -0.364402 0.385284
1767010271.181347 -0.305357 0.405073
1767010271.183427 -0.242520 0.228643
1767010271.185457 -0.180216 0.271320
1767010271.187441 -0.118601 0.386477
1767010271.189459 -0.055463 0.422001
1767010271.191357 0.004145 0.398874
1767010271.193326 0.065988 0.366449
1767010271.195298 0.127630 0.348091
1767010271.197290 0.189431 0.301361
1767010271.199338 0.252141 0.385523
1767010271.201313 0.311683 0.383854
1767010271.203313 0.370705 0.333786
1767010271.205317 0.428415 0.384092
1767010271.207310 0.484112 0.415325
1767010271.209318 0.538328 0.322104
1767010271.211312 0.590021 0.321388
1767010271.213312 0.639549 0.344038
1767010271.215336 0.687093 0.382900
1767010271.217301 0.730600 0.338554
1767010271.219319 0.772419 0.367880
1767010271.221331 0.810977 0.463724
1767010271.223326 0.846036 0.224829
1767010271.225319 0.877700 0.074387
1767010271.227317 0.906040 0.222445
1767010271.229312 0.930793 0.073433
1767010271.231315 0.951937 0.215530
1767010271.233313 0.969275 0.230074
1767010271.235311 0.982796 0.060558
1767010271.237420 0.992865 0.289202
1767010271.239354 0.998274 0.265837
1767010271.241428 0.999979 0.249147
1767010271.243436 0.997588 0.272751
1767010271.245434 0.991269 0.305891
1767010271.247434 0.981036 0.209332
1767010271.249331 0.967749 0.267029
1767010271.251440 0.948942 0.276566
1767010271.253342 0.928418 0.278473
1767010271.255443 0.901894 0.151873
1767010271.257429 0.873191 0.290871
1767010271.259427 0.840901 0.261545
1767010271.261449 0.804858 0.249863
1767010271.263354 0.767917 0.329733
1767010271.265343 0.726421 0.156164
1767010271.267355 0.681564 0.152349
1767010271.269350 0.634374 0.314713
1767010271.271350 0.584593 0.260115
1767010271.273352 0.532449 0.267029
1767010271.275341 0.478535 0.254393
1767010271.277351 0.422182 0.281572
1767010271.279353 0.364356 0.280142
1767010271.281352 0.305203 0.275135
1767010271.283336 0.245297 0.195742
1767010271.285316 0.184542 0.273228
1767010271.287314 0.122522 0.183344
1767010271.289290 0.060723 0.169754
1767010271.291314 -0.002824 0.246763
1767010271.293314 -0.065596 0.259161
1767010271.295311 -0.128021 0.180960
1767010271.297437 -0.193941 0.516176
1767010271.299357 -0.252733 0.405550
1767010271.301353 -0.312868 0.366211
1767010271.303336 -0.371363 0.367641
1767010271.305341 -0.429075 0.398159
1767010271.307314 -0.484240 0.378609
1767010271.309316 -0.538244 0.417471
1767010271.311327 -0.590321 0.406504
1767010271.313312 -0.639559 0.410318
1767010271.315310 -0.686530 0.411510
1767010271.317327 -0.731185 0.261545
1767010271.319320 -0.772398 0.224113
1767010271.321317 -0.810717 0.250578
1767010271.323313 -0.845819 0.352144
1767010271.325309 -0.877598 0.241280
1767010271.327313 -0.906010 0.239372
1767010271.329312 -0.930786 0.238419
1767010271.331313 -0.951916 0.420094
1767010271.333312 -0.969267 0.278234
1767010271.335311 -0.982797 0.228882
1767010271.337315 -0.992467 0.237465
1767010271.339315 -0.998202 0.234842
1767010271.341312 -0.999996 0.241041
1767010271.343311 -0.997851 0.248909
1767010271.345313 -0.991761 0.240326
1767010271.347310 -0.981777 0.233650
1767010271.349313 -0.967886 0.233173
1767010271.351309 -0.950223 0.238180
1767010271.353296 -0.928938 0.241518
1767010271.355313 -0.903639 0.236273
1767010271.357312 -0.874965 0.096798
1767010271.359313 -0.842838 0.088692
1767010271.361313 -0.807382 0.093460
1767010271.363312 -0.768753 0.087023
1767010271.365292 -0.727503 0.081778
1767010271.367314 -0.682492 0.093222
1767010271.369314 -0.635250 0.096798
1767010271.371337 -0.584917 0.115395
1767010271.373327 -0.533117 0.102282
1767010271.375315 -0.479241 0.097513
1767010271.377313 -0.423264 0.094175
1767010271.379315 -0.365468 0.121355
1767010271.381314 -0.306333 0.103951
1767010271.383327 -0.245605 0.103951
1767010271.385313 -0.184633 0.096798
1767010271.387319 -0.122421 0.115156
1767010271.389317 -0.059873 0.079155
1767010271.391313 0.002783 0.097752
1767010271.393294 0.065003 0.087023
1767010271.395317 0.128189 0.098467
1767010271.397310 0.190020 0.103474
1767010271.399333 0.252005 0.102043
1767010271.401337 0.312353 0.109196
1767010271.403311 0.370658 0.168085
1767010271.405308 0.428139 0.145197
1767010271.407290 0.483562 0.081539
1767010271.409323 0.538418 0.093937
1767010271.411313 0.590040 0.234127
1767010271.413321 0.639781 0.263691
1767010271.415323 0.686800 0.124693
1767010271.417333 0.731275 0.106096
1767010271.419320 0.772410 0.208616
1767010271.421293 0.810298 0.238419
1767010271.423327 0.846037 0.103235
1767010271.425314 0.877661 0.095844
1767010271.427314 0.906021 0.092745
1767010271.429313 0.930796 0.095129
1767010271.431323 0.952004 0.110388
1767010271.433349 0.969548 0.145912
1767010271.435330 0.982894 0.104904
1767010271.437434 0.992916 0.151396
1767010271.439435 0.998421 0.135899
1767010271.441441 0.999977 0.121355
1767010271.443438 0.997583 0.132561
1767010271.445354 0.991596 0.130653
1767010271.447438 0.981010 0.148296
1767010271.449425 0.966992 0.116348
1767010271.451436 0.948979 0.094891
1767010271.453423 0.927459 0.130892
1767010271.455431 0.902052 0.131845
1767010271.457419 0.873348 0.124931
1767010271.459425 0.840936 0.131130
1767010271.461420 0.805404 0.136614
1767010271.463442 0.766133 0.146627
1767010271.465338 0.726533 0.142097
1767010271.467442 0.679554 0.320435
1767010271.469437 0.632251 0.289917
1767010271.471432 0.582499 0.125170
1767010271.473443 0.530036 0.105619
1767010271.475427 0.476164 0.121355
1767010271.477444 0.419531 0.114918
1767010271.479443 0.361738 0.114679
1767010271.481432 0.302818 0.382423
1767010271.483366 0.244381 0.150681
1767010271.485417 0.181418 0.106335
1767010271.487429 0.118974 0.132799
1767010271.489348 0.058912 0.102043
1767010271.491439 -0.006735 0.309467
1767010271.493439 -0.069506 0.340700
1767010271.495442 -0.132115 0.342846
1767010271.497427 -0.193612 0.382185
1767010271.499452 -0.255596 0.281096
1767010271.501447 -0.315678 0.314236
1767010271.503427 -0.374040 0.339031
1767010271.505447 -0.432098 0.298977
1767010271.507435 -0.487528 0.311136
1767010271.509439 -0.541486 0.334740
1767010271.511522 -0.595317 0.244379
1767010271.513368 -0.640900 0.341654
1767010271.515315 -0.686624 0.303507
1767010271.517329 -0.731222 0.272512
1767010271.519333 -0.772675 0.298977
1767010271.521333 -0.811020 0.306129
1767010271.523356 -0.846530 0.280857
1767010271.525296 -0.877383 0.247717
1767010271.527322 -0.906134 0.266552
1767010271.529440 -0.932250 0.327349
1767010271.531360 -0.952363 0.260353
1767010271.533437 -0.970218 0.248432
1767010271.535434 -0.983495 0.248432
1767010271.537343 -0.992575 0.239611
1767010271.539338 -0.998244 0.171900
1767010271.541432 -0.999979 0.242949
1767010271.543429 -0.997604 0.233412
1767010271.545436 -0.991260 0.242710
1767010271.547353 -0.981524 0.254154
1767010271.549368 -0.967453 0.215530
1767010271.551431 -0.949039 0.220299
1767010271.553401 -0.927738 0.275850
1767010271.555348 -0.903166 0.283480
1767010271.557333 -0.874652 0.240088
1767010271.559329 -0.842551 0.397921
1767010271.561326 -0.807133 0.139952
1767010271.563372 -0.767558 0.264645
1767010271.565325 -0.726787 0.112772
1767010271.567465 -0.679023 0.132561
1767010271.569438 -0.632276 0.154018
1767010271.571369 -0.584108 0.249386
1767010271.573349 -0.532520 0.229120
1767010271.575327 -0.478938 0.275373
1767010271.577473 -0.418724 0.258446
1767010271.579470 -0.360972 0.152349
1767010271.581395 -0.303935 0.167847
1767010271.583479 -0.240961 0.153780
1767010271.585334 -0.184028 0.150442
1767010271.587481 -0.117356 0.169754
1767010271.589472 -0.055064 0.221491
1767010271.591466 0.007586 0.209570
1767010271.593475 0.070617 0.236273
1767010271.595473 0.133055 0.220537
1767010271.597464 0.194748 0.225782
1767010271.599484 0.256548 0.251532
1767010271.601488 0.316869 0.252724
1767010271.603489 0.375808 0.257254
1767010271.605414 0.431123 0.341892
1767010271.607375 0.485876 0.273943
1767010271.609327 0.538545 0.266314
1767010271.611463 0.593809 0.281572
1767010271.613437 0.642524 0.311852
1767010271.615478 0.690310 0.300407
1767010271.617472 0.734263 0.300407
1767010271.619487 0.775717 0.321388
1767010271.621411 0.812427 0.329494
1767010271.623486 0.848694 0.272036
1767010271.625333 0.877941 0.288248
1767010271.627478 0.908179 0.301838
1767010271.629496 0.932868 0.360966
1767010271.631327 0.952046 0.299692
1767010271.633346 0.969530 0.284195
1767010271.635361 0.983082 0.295877
1767010271.637351 0.992604 0.288486
1767010271.639436 0.998421 0.288486
1767010271.641436 0.999978 0.291348
1767010271.643459 0.997536 0.282526
1767010271.645437 0.991257 0.290155
1767010271.647377 0.981384 0.307798
1767010271.649431 0.966953 0.292540
1767010271.651423 0.949109 0.296831
1767010271.653441 0.927257 0.246763
1767010271.655346 0.903193 0.302792
1767010271.657430 0.873179 0.287533
1767010271.659433 0.840806 0.290155
1767010271.661445 0.804927 0.299454
1767010271.663355 0.767900 0.301600
1767010271.665306 0.727211 0.113010
1767010271.667436 0.679696 0.156403
1767010271.669453 0.631884 0.182152
1767010271.671391 0.583557 0.229120
1767010271.673357 0.532313 0.238180
1767010271.675365 0.477888 0.248194
1767010271.677469 0.418836 0.273705
1767010271.679361 0.364151 0.262737
1767010271.681386 0.304223 0.269651
1767010271.683427 0.242527 0.218868
1767010271.685381 0.182566 0.254154
1767010271.687398 0.119954 0.158072
1767010271.689437 0.056144 0.281572
1767010271.691348 -0.003890 0.251055
1767010271.693355 -0.066848 0.279903
1767010271.695477 -0.133170 0.265598
1767010271.697408 -0.193004 0.278234
1767010271.699417 -0.254525 0.183582
1767010271.701355 -0.312921 0.219584
1767010271.703462 -0.375049 0.244617
1767010271.705337 -0.428949 0.204086
1767010271.707468 -0.488418 0.173330
1767010271.709365 -0.539533 0.206947
1767010271.711371 -0.591502 0.188112
1767010271.713470 -0.643319 0.241041
1767010271.715354 -0.687491 0.201941
1767010271.717421 -0.733162 0.122309
1767010271.719463 -0.775270 0.178814
1767010271.721360 -0.811512 0.191450
1767010271.723338 -0.846232 0.137806
1767010271.725362 -0.878377 0.299215
1767010271.727351 -0.906505 0.126839
1767010271.729349 -0.931203 0.088453
1767010271.731349 -0.952247 0.142574
1767010271.733434 -0.970197 0.101805
1767010271.735422 -0.983430 0.095367
1767010271.737337 -0.992548 0.122547
1767010271.739363 -0.998290 0.125885
1767010271.741345 -0.999993 0.174999
1767010271.743340 -0.997791 0.144482
1767010271.745328 -0.991703 0.153303
1767010271.747334 -0.981637 0.166178
1767010271.749330 -0.967751 0.177622
1767010271.751346 -0.949869 0.201225
1767010271.753328 -0.928573 0.210762
1767010271.755356 -0.903066 0.248909
1767010271.757340 -0.874557 0.155210
1767010271.759334 -0.842466 0.189066
1767010271.761377 -0.806203 0.305891
1767010271.763368 -0.767634 0.220060
1767010271.765376 -0.725705 0.322104
1767010271.767455 -0.679259 0.389338
1767010271.769371 -0.633881 0.346422
1767010271.771441 -0.582287 0.444174
1767010271.773429 -0.530380 0.347853
1767010271.775351 -0.478259 0.261784
1767010271.777433 -0.419845 0.296354
1767010271.779445 -0.361669 0.349522
1767010271.781435 -0.302734 0.335217
1767010271.783346 -0.244970 0.294685
1767010271.785351 -0.183489 0.248432
1767010271.787331 -0.122009 0.268698
1767010271.789327 -0.059586 0.247002
1767010271.791322 0.003063 0.185013
1767010271.793319 0.065783 0.196934
1767010271.795317 0.128222 0.195980
1767010271.797317 0.190251 0.138760
1767010271.799329 0.251870 0.191927
1767010271.801318 0.311822 0.132561
1767010271.803315 0.370772 0.130892
1767010271.805316 0.428392 0.216722
1767010271.807320 0.484391 0.108004
1767010271.809316 0.538263 0.177145
1767010271.811368 0.591415 0.204086
1767010271.813320 0.639737 0.208139
1767010271.815309 0.686487 0.174761
1767010271.817312 0.730848 0.176430
1767010271.819317 0.772374 0.154495
1767010271.821322 0.810818 0.260830
1767010271.823343 0.846318 0.209093
1767010271.825326 0.877838 0.186443
1767010271.827319 0.906092 0.176907
1767010271.829320 0.930879 0.250101
1767010271.831316 0.951950 0.250578
1767010271.833318 0.969308 0.244379
1767010271.835313 0.982809 0.151873
1767010271.837430 0.992905 0.229836
1767010271.839355 0.998276 0.224113
1767010271.841347 0.999993 0.220060
1767010271.843315 0.997842 0.119448
1767010271.845321 0.991739 0.200033
1767010271.847314 0.981753 0.198126
1767010271.849316 0.967865 0.211000
1767010271.851316 0.950162 0.097036
1767010271.853316 0.928708 0.118494
1767010271.855315 0.903607 0.287771
1767010271.857316 0.874918 0.230551
1767010271.859315 0.842802 0.334263
1767010271.861315 0.807342 0.333786
1767010271.863315 0.768695 0.339031
1767010271.865324 0.726824 0.365019
1767010271.867314 0.682492 0.328302
1767010271.869314 0.635244 0.522852
1767010271.871322 0.585300 0.149488
1767010271.873300 0.533807 0.153303
1767010271.875314 0.479301 0.268698
1767010271.877318 0.423108 0.265837
1767010271.879313 0.365503 0.208616
1767010271.881316 0.306269 0.199318
1767010271.883316 0.245903 0.204325
1767010271.885300 0.185053 0.274897
1767010271.887314 0.122533 0.372648
1767010271.889317 0.059866 0.316620
1767010271.891315 -0.002843 0.324249
1767010271.893314 -0.065593 0.313282
1767010271.895317 -0.128189 0.330925
1767010271.897315 -0.190182 0.313997
1767010271.899315 -0.251447 0.337362
1767010271.901315 -0.311734 0.330448
1767010271.903314 -0.370762 0.336170
1767010271.905314 -0.428328 0.250578
1767010271.907295 -0.483713 0.302315
1767010271.909314 -0.538210 0.340700
1767010271.911326 -0.590379 0.207663
1767010271.913322 -0.639769 0.186205
1767010271.915317 -0.686664 0.236750
1767010271.917317 -0.730964 0.182629
1767010271.919315 -0.772339 0.154495
1767010271.921297 -0.810355 0.214338
1767010271.923316 -0.845873 0.152588
1767010271.925314 -0.877668 0.156164
1767010271.927315 -0.906047 0.170708
1767010271.929316 -0.930829 0.181675
1767010271.931294 -0.951733 0.165939
1767010271.933322 -0.969342 0.174999
1767010271.935316 -0.982824 0.181198
1767010271.937315 -0.992469 0.183344
1767010271.939308 -0.998188 0.182152
1767010271.941315 -0.999996 0.180483
1767010271.943322 -0.997830 0.190020
1767010271.945317 -0.991747 0.184059
1767010271.947326 -0.981681 0.258684
1767010271.949328 -0.967764 0.251770
1767010271.951315 -0.950168 0.121593
1767010271.953318 -0.928690 0.198841
1767010271.955328 -0.903435 0.331640
1767010271.957318 -0.874890 0.319004
1767010271.959315 -0.842796 0.330448
1767010271.961323 -0.807189 0.370502
1767010271.963468 -0.765613 0.447035
1767010271.965356 -0.726142 0.268936
1767010271.967396 -0.680609 0.331402
1767010271.969433 -0.632355 0.278234
1767010271.971436 -0.582408 0.342131
1767010271.973422 -0.530582 0.285625
1767010271.975436 -0.475934 0.326872
1767010271.977433 -0.419851 0.225067
1767010271.979449 -0.361549 0.278234
1767010271.981357 -0.305080 0.254154
1767010271.983370 -0.244257 0.223160
1767010271.985342 -0.183767 0.318766
1767010271.987318 -0.122417 0.297070
1767010271.989317 -0.059899 0.394821
1767010271.991318 0.002960 0.336409
1767010271.993320 0.065807 0.346184
1767010271.995317 0.128216 0.349760
1767010271.997403 0.192892 0.252485
1767010271.999431 0.254966 0.386238
1767010272.001437 0.315358 0.373363
1767010272.003452 0.374749 0.433207
1767010272.005430 0.431612 0.328541
1767010272.007435 0.487528 0.320435
1767010272.009439 0.541505 0.312090
1767010272.011347 0.590890 0.302315
1767010272.013447 0.642784 0.341654
1767010272.015444 0.689548 0.321865
1767010272.017325 0.731130 0.253439
1767010272.019346 0.772932 0.284195
1767010272.021365 0.811607 0.297546
1767010272.023433 0.847819 0.276804
1767010272.025334 0.877961 0.286341
1767010272.027447 0.907781 0.302076
1767010272.029447 0.932325 0.322580
1767010272.031424 0.952966 0.317574
1767010272.033437 0.970222 0.289202
1767010272.035431 0.983482 0.293016
1767010272.037352 0.992607 0.301123
1767010272.039334 0.998236 0.292540
1767010272.041425 0.999980 0.312567
1767010272.043434 0.997593 0.374556
1767010272.045441 0.991239 0.391722
1767010272.047365 0.981449 0.301838
1767010272.049436 0.966907 0.240803
1767010272.051436 0.948980 0.365019
1767010272.053374 0.928042 0.399590
1767010272.055439 0.901940 0.283957
1767010272.057436 0.873086 0.392199
1767010272.059441 0.840666 0.392437
1767010272.061437 0.805077 0.409126
1767010272.063438 0.766231 0.382185
1767010272.065339 0.726509 0.384092
1767010272.067365 0.681324 0.241280
1767010272.069339 0.634647 0.368595
1767010272.071427 0.582617 0.382662
1767010272.073433 0.530280 0.383615
1767010272.075450 0.475541 0.242710
1767010272.077440 0.419670 0.397444
1767010272.079455 0.361384 0.378370
1767010272.081358 0.305033 0.364065
1767010272.083437 0.242219 0.391483
1767010272.085430 0.181031 0.548124
1767010272.087352 0.121379 0.354767
1767010272.089427 0.056447 0.378370
1767010272.091434 -0.006560 0.379086
1767010272.093454 -0.069967 0.388622
1767010272.095435 -0.131889 0.506401
1767010272.097444 -0.194131 0.397921
1767010272.099353 -0.252601 0.357151
1767010272.101367 -0.313272 0.404835
1767010272.103438 -0.374329 0.386715
1767010272.105384 -0.430298 0.383854
1767010272.107411 -0.486878 0.342846
1767010272.109414 -0.540847 0.333786
1767010272.111347 -0.590906 0.353336
1767010272.113364 -0.640800 0.345230
1767010272.115413 -0.688868 0.317097
1767010272.117414 -0.733042 0.330687
1767010272.119404 -0.774097 0.326157
1767010272.121405 -0.812344 0.360966
1767010272.123410 -0.847436 0.325203
1767010272.125410 -0.879101 0.361681
1767010272.127411 -0.907314 0.347853
1767010272.129425 -0.932075 0.397682
1767010272.131398 -0.952722 0.393152
1767010272.133371 -0.969719 0.414133
1767010272.135367 -0.983116 0.392437
1767010272.137350 -0.992600 0.427008
1767010272.139336 -0.998241 0.398636
1767010272.141362 -0.999991 0.384331
1767010272.143441 -0.997576 0.368595
1767010272.145366 -0.991546 0.388622
1767010272.147379 -0.981368 0.354528
1767010272.149437 -0.966900 0.374317
1767010272.151439 -0.948950 0.354052
1767010272.153430 -0.927380 0.297546
1767010272.155430 -0.902065 0.319242
1767010272.157440 -0.873029 0.390291
1767010272.159431 -0.840826 0.366688
1767010272.161418 -0.805434 0.368357
1767010272.163434 -0.766310 0.354290
1767010272.165348 -0.726311 0.383854
1767010272.167332 -0.682055 0.358582
1767010272.169431 -0.632406 0.379324
1767010272.171422 -0.582772 0.415087
1767010272.173358 -0.532288 0.374317
1767010272.175431 -0.476058 0.360727
1767010272.177527 -0.417169 0.402451
1767010272.179371 -0.363851 0.424147
1767010272.181335 -0.305714 0.406265
1767010272.183355 -0.244721 0.370741
1767010272.185362 -0.183140 0.397444
1767010272.187336 -0.121858 0.396967
1767010272.189355 -0.058693 0.366688
1767010272.191364 0.004370 0.382185
1767010272.193358 0.066967 0.390768
1767010272.195444 0.132161 0.382423
1767010272.197392 0.192526 0.393629
1767010272.199359 0.252772 0.389576
1767010272.201369 0.313326 0.415564
1767010272.203451 0.374736 0.434160
1767010272.205359 0.429592 0.507832
1767010272.207360 0.485481 0.384331
1767010272.209425 0.541128 0.361204
1767010272.211437 0.593167 0.376701
1767010272.213431 0.642395 0.390768
1767010272.215304 0.686380 0.329494
1767010272.217428 0.733340 0.369310
1767010272.219445 0.774920 0.383615
1767010272.221434 0.812853 0.382185
1767010272.223428 0.847741 0.374794
1767010272.225449 0.879677 0.391960
1767010272.227355 0.906562 0.425100
1767010272.229449 0.932342 0.414610
1767010272.231359 0.952345 0.402927
1767010272.233435 0.970206 0.378370
1767010272.235427 0.983460 0.365734
1767010272.237337 0.992553 0.365019
1767010272.239432 0.998415 0.340462
1767010272.241434 0.999978 0.381231
1767010272.243433 0.997593 0.356913
1767010272.245448 0.991210 0.385284
1767010272.247354 0.981521 0.387907
1767010272.249432 0.966941 0.211954
1767010272.251446 0.948888 0.216484
1767010272.253445 0.927205 0.250578
1767010272.255441 0.901917 0.288725
1767010272.257422 0.873297 0.220776
1767010272.259434 0.840787 0.210285
1767010272.261440 0.805027 0.158310
1767010272.263448 0.766009 0.151634
1767010272.265358 0.726091 0.142336
1767010272.267443 0.679533 0.142336
1767010272.269433 0.632368 0.148773
1767010272.271448 0.582111 0.158787
1767010272.273444 0.529993 0.148058
1767010272.275435 0.475955 0.151634
1767010272.277449 0.419396 0.363827
1767010272.279445 0.361683 0.321627
1767010272.281358 0.305032 0.232697
1767010272.283451 0.241788 0.319958
1767010272.285450 0.180418 0.358820
1767010272.287377 0.120582 0.263453
1767010272.289421 0.056618 0.302792
1767010272.291453 -0.007168 0.283003
1767010272.293459 -0.070132 0.422239
1767010272.295469 -0.132952 0.450850
1767010272.297352 -0.191288 0.385761
1767010272.299474 -0.256275 0.386000
1767010272.301478 -0.316593 0.405312
1767010272.303460 -0.374997 0.364542
1767010272.305373 -0.430009 0.375032
